9.838465,9.091541,8.734291,D
5.212296,6.395540,7.064671,A
6.455121,8.102614,5.961938,B
6.122849,7.098632,8.511329,C
7.930988,8.005931,7.724445,D
7.465351,6.970558,8.575172,C
6.370295,6.363323,7.114066,B
5.114052,6.766847,7.365962,A
5.610077,7.115738,8.394053,C
8.059292,7.945024,8.658297,D
7.241911,11.444184,6.379099,D
5.736062,6.902046,8.488091,C
4.048409,5.956170,7.095921,A
8.311505,10.588431,8.325585,D
6.963858,7.673499,9.496524,C
5.175213,9.079329,8.413053,C
7.764318,7.816645,6.456080,B
4.982949,6.446768,7.208759,A
4.657715,7.851392,9.897673,C
7.599709,7.928137,7.732134,B
6.703262,8.754401,8.343112,C
8.503155,5.942417,8.636271,D
5.717422,10.881147,10.046863,C
6.656440,7.701369,8.226238,C
4.766831,5.884857,6.030342,A
8.682654,9.519639,8.325800,D
4.191859,6.273745,5.952967,A
7.732289,10.830668,8.472205,D
5.688738,6.580472,7.686975,A
5.920369,7.246807,7.487418,B
7.421685,9.043171,8.491699,D
6.313678,6.631136,5.539417,B
6.530534,7.809264,8.755377,C
2.343826,5.751118,7.671508,A
8.153776,7.348805,9.179562,D
7.578579,7.715221,8.711238,C
6.244297,6.656828,8.093009,C
8.890765,8.002915,7.450454,D
9.211092,6.617275,7.986046,D
4.274295,6.662206,7.940154,A
4.993638,4.549831,8.301044,A
6.788660,5.491700,9.800881,C
3.229804,5.983086,8.865116,A
6.255675,6.919317,8.781738,C
4.258080,3.761755,7.100763,A
7.431243,8.492606,8.816241,D
7.733510,7.458042,9.178414,C
5.532560,6.846700,6.831197,B
3.328813,7.375815,7.570899,A
8.236677,7.895639,8.417660,D
8.978157,8.866939,8.275493,D
7.431800,7.724220,7.345651,B
10.279124,7.263005,8.858229,D
9.661835,9.308633,6.784627,D
3.507469,4.993295,7.268407,A
3.265394,8.178507,7.302953,A
6.571980,6.370571,8.856778,C
5.996832,7.471790,6.350876,B
6.601997,7.291425,7.393779,B
7.619850,5.032665,8.346428,B
7.977760,8.459229,7.629801,D
7.523299,4.885190,7.638831,B
5.540918,8.368493,8.384488,C
8.299419,8.939435,7.942883,D
4.569202,7.267999,6.677401,A
8.444434,7.977368,7.457900,D
8.194534,9.255877,8.961552,D
5.444891,6.464020,7.852878,A
6.124368,9.162389,9.693810,C
8.357975,9.634969,9.471374,D
7.036459,8.852572,9.038010,C
6.882618,8.358875,7.492020,B
5.512838,9.666793,7.088194,B
6.452408,8.458863,8.658394,C
9.166718,9.588579,8.206700,D
9.621178,10.905325,6.705081,D
6.057412,7.575195,8.554998,C
5.582115,6.820572,7.372397,A
7.787340,6.548881,10.806863,C
5.856900,6.344281,5.511625,B
4.024431,6.580055,9.173671,A
7.355384,6.943234,7.883722,B
9.120342,9.125246,7.090124,D
8.770821,8.215942,7.253130,D
6.303257,5.854910,8.428815,C
5.254417,7.563773,8.525677,C
5.860138,5.748948,9.246011,C
9.178327,9.103546,8.611187,D
3.178711,6.585959,8.540835,A
7.568661,6.417963,7.581272,B
8.706525,9.599672,8.524781,D
6.430925,8.252370,7.294903,B
4.260540,7.151846,8.887972,A
5.675541,7.239311,7.830593,B
10.398611,8.925709,8.123889,D
4.430924,6.642584,6.798981,A
6.599062,6.650647,5.811436,B
6.433510,8.053429,7.918727,C
6.683292,8.890353,8.973832,C
7.137949,8.358630,8.038948,C
7.939668,9.035792,7.956415,D
9.034833,10.123729,7.779348,D
6.726817,6.970594,6.645034,B
9.036811,8.502608,9.004597,D
9.087867,7.544666,6.285708,D
9.752467,9.583334,8.898536,D
7.969602,9.864954,10.399591,D
3.959807,5.971168,8.206556,A
7.944240,6.202074,6.680046,B
7.640105,9.083615,7.561166,D
3.517027,5.284919,6.974303,A
5.851724,7.349053,7.431383,B
8.143712,7.399006,10.260638,D
5.389202,6.821163,7.697561,A
4.171124,7.400254,8.132189,A
7.930681,6.930510,7.766838,B
4.780806,8.492837,6.542877,A
5.404025,8.519161,6.580282,B
5.330892,7.283218,7.502418,A
6.744346,8.633467,10.027934,C
4.954513,6.430763,5.632725,A
2.455383,4.729578,8.153704,A
7.890180,7.216745,9.331693,C
5.548969,8.927314,7.819154,C
7.025475,7.278898,7.419318,B
6.602014,7.797891,9.392263,C
7.637686,8.346831,8.791877,D
6.218169,6.887302,8.295138,C
8.993843,8.429709,8.550855,D
4.551949,8.199089,8.172273,A
3.765155,6.787571,7.921217,A
3.705462,6.228546,7.096515,A
9.779735,9.768241,8.940291,D
4.867747,7.791516,9.364616,C
7.484504,8.344586,8.997769,D
8.710591,8.562761,9.140322,D
5.703257,7.067087,7.776813,B
6.829557,7.330982,8.394819,C
5.441253,6.717452,6.680083,A
8.710952,9.425756,9.613014,D
4.390421,7.110977,7.765452,A
4.027698,6.323492,9.273603,A
6.846956,8.845656,8.642501,C
8.221665,7.686758,6.909886,B
4.842222,5.936769,7.978110,A
9.277703,8.514365,8.627720,D
7.852085,7.136789,7.823794,B
9.411647,8.055293,7.645134,D
7.647518,8.061306,8.821926,D
8.483533,7.410198,8.931120,D
9.239726,9.224349,7.511752,D
7.855520,4.749640,6.467451,B
4.048084,5.861841,6.061899,A
8.517680,6.665511,7.878216,D
8.946309,7.855563,8.669404,D
4.103351,7.092078,8.232957,A
4.288547,6.333151,8.269368,A
8.549242,6.966835,7.462424,D
6.276421,7.729960,8.732168,C
3.995410,6.289708,8.085551,A
6.294706,7.321432,8.919099,C
4.373010,5.214725,8.343824,A
5.699855,8.145718,8.371962,C
6.716759,8.538735,8.601551,C
4.736584,5.958710,7.313471,A
4.595040,7.697177,7.286716,A
6.039089,6.691735,6.375222,B
8.341046,9.070610,7.834195,D
5.449578,7.461126,8.503130,C
8.499220,8.393247,9.396595,D
3.997577,7.942405,7.675434,A
7.383178,6.096927,6.600203,B
8.331293,8.422880,7.618922,D
3.471473,7.764253,7.732325,A
5.101549,5.173837,8.396116,A
5.761659,7.689043,8.869806,C
8.048178,8.827337,8.454634,D
7.094376,9.101785,9.086797,C
7.875782,8.103563,8.141493,D
7.530751,7.184166,9.634318,C
4.193762,7.214517,8.582669,A
10.713691,10.718300,9.407131,D
5.992621,7.319540,6.583387,B
6.531510,6.573483,7.494538,B
3.683142,6.984453,7.706366,A
3.124284,5.790021,8.943026,A
5.919105,4.349263,8.938067,A
6.802600,8.930197,9.152041,C
9.993575,8.494564,8.656576,D
6.472523,10.072752,7.660832,C
6.033820,8.821498,6.280586,B
4.682515,6.314677,6.448049,A
7.273546,8.935522,9.716581,C
6.369673,7.624133,8.030142,C
6.509171,8.363880,6.837407,B
7.233660,7.344482,6.285821,B
3.275176,7.953117,7.067048,A
8.725648,8.276585,10.057095,D
8.722105,8.806837,8.992465,D
4.829221,8.088682,8.045351,A
5.836253,7.758446,6.675991,B
8.936880,9.123765,9.725594,D
7.801783,6.291569,6.403727,B
6.130946,7.919821,7.934589,C
6.278626,7.926345,6.324012,B
6.593097,6.679927,8.509700,C
8.052026,9.617056,11.292595,D
7.311121,6.770896,8.511647,C
7.741377,9.174963,7.560630,D
8.361787,7.528329,7.155458,B
6.850383,7.454481,6.557809,B
6.621536,7.340544,8.434850,C
3.138322,3.777130,10.294017,A
5.644012,6.323056,7.151163,A
5.489565,7.145104,7.448312,A
7.715118,8.141919,8.323395,D
5.928420,8.356667,5.906430,B
7.943941,9.920224,8.136501,D
2.732458,6.525612,7.965628,A
7.503311,8.088336,6.747598,B
5.412062,7.102300,7.358913,A
8.088317,8.129605,9.999194,D
6.482129,7.233017,8.700376,C
5.385252,5.599214,8.628929,A
8.441027,7.741694,9.023526,D
5.697848,6.555575,6.940779,B
7.469000,8.229605,8.959864,C
5.934126,7.803454,5.508363,B
7.060016,8.607026,7.680726,B
6.557432,8.104839,7.762646,B
7.262910,8.102979,7.761835,B
6.238216,8.000306,7.042286,B
4.984451,6.673615,7.544195,A
6.733104,6.861445,9.656863,C
4.050810,5.326567,7.016302,A
4.381948,6.738564,6.770846,A
4.507028,4.589271,7.956011,A
4.520428,7.218676,7.351784,A
9.383675,7.670165,7.434008,D
7.350620,8.065677,7.637219,B
7.254181,8.204442,6.976158,B
4.620866,5.863131,7.623483,A
9.184388,8.783847,6.776420,D
7.212210,6.887419,7.663525,B
4.510802,5.932863,6.426308,A
7.124303,8.157709,6.932262,B
8.991179,6.735963,7.994831,D
8.257320,9.350004,8.799469,D
6.601424,6.644981,8.565113,C
7.816541,8.168321,5.257174,B
8.920859,7.867825,5.991740,B
7.538779,7.966394,9.413114,C
7.817629,7.614884,9.446972,C
8.009629,10.909085,9.496973,D
8.582656,7.097565,7.103039,B
7.084055,8.638352,8.900435,C
8.327414,8.048008,9.601692,D
6.366856,6.868984,9.334430,C
10.278194,7.187741,10.341499,D
10.404049,7.824978,8.678995,D
5.736623,6.205472,8.427384,C
6.887093,7.376651,8.652052,C
4.950156,7.156823,8.062874,A
9.951262,8.982234,7.456211,D
4.073092,6.098252,8.277064,A
6.562617,7.155025,8.492880,C
5.717219,7.679526,8.144102,C
8.681664,9.078757,9.813960,D
6.802835,9.635910,7.416646,B
8.298788,7.352962,8.366986,D
5.463562,8.010127,7.323877,B
5.382525,7.110796,7.424522,A
7.999121,8.450466,8.186994,D
6.837017,9.480020,9.744104,C
5.466979,7.307203,7.920106,C
5.037842,6.102335,7.120579,A
3.890756,7.191454,7.499707,A
8.782077,8.908276,7.228045,D
7.129922,7.054396,7.310651,B
8.417177,9.078128,5.951654,D
8.988252,7.793873,8.324419,D
7.821067,6.978089,7.529698,B
4.783727,6.063071,7.825140,A
6.858219,6.832298,9.451304,C
7.293422,8.242441,8.615660,C
9.761256,8.386911,8.606668,D
7.804582,8.825774,8.880453,D
6.184051,5.722215,8.019072,B
4.397595,5.685969,7.276070,A
5.379688,5.951328,8.072349,A
7.287335,7.999030,11.626876,C
6.220917,9.183859,6.563220,B
6.176433,7.527052,6.296413,B
3.226710,7.986514,8.725250,A
8.823992,8.165813,9.349033,D
3.717211,4.503586,7.736323,A
5.138889,7.371099,8.116350,A
8.087861,7.751549,8.637643,D
5.350648,6.776691,9.196959,C
6.979897,8.750327,9.069558,C
6.059983,7.979289,8.507060,C
10.568284,6.651153,9.182872,D
5.052987,7.716487,6.855506,A
5.288978,6.755397,7.874730,A
8.794564,6.961767,7.170657,D
5.965709,8.052174,8.792469,C
8.785239,7.199321,9.429860,D
9.709030,8.949732,10.576508,D
6.859185,5.914516,6.454513,B
5.315730,8.346104,7.276838,B
6.870060,9.110574,7.865054,C
5.475788,6.313235,8.094324,A
6.249991,6.959442,5.514666,B
6.653895,8.504602,6.920122,B
7.836665,9.988249,8.896350,D
7.760321,8.891478,9.776008,D
8.797689,9.042464,7.020356,D
8.616035,7.637774,8.473973,D
5.480917,5.895450,6.001758,A
6.092699,8.904650,8.641486,C
4.329229,5.891422,8.392664,A
5.310880,9.571040,8.279416,C
5.846112,6.972373,8.190849,C
8.611489,7.562449,9.633050,D
4.899950,5.731323,7.802910,A
9.705877,7.766343,7.776395,D
6.033903,7.550950,8.154498,C
7.482958,8.520601,9.728244,C
8.296164,6.974932,9.461046,D
5.724274,8.734323,8.055587,C
8.585838,8.603573,8.650546,D
2.540097,7.821365,7.754259,A
9.487664,9.415928,7.690444,D
6.318605,7.244282,6.356151,B
7.300939,6.772350,7.768281,B
8.704360,7.194802,10.181858,D
8.810811,8.077348,9.011901,D
3.629436,7.157935,6.974337,A
3.561446,5.934415,6.838181,A
7.400284,7.868282,8.907051,C
9.017663,8.620862,7.279019,D
7.823389,10.621653,8.514960,D
5.043443,5.048043,7.605107,A
6.190494,9.379456,9.100606,C
6.888233,8.178103,9.384481,C
7.775463,8.212044,8.598464,D
4.545816,5.724415,7.457005,A
7.105551,7.155339,6.411206,B
5.687504,8.619212,7.669703,B
4.511488,6.377308,7.284304,A
5.772026,7.272140,6.201399,B
6.551717,7.187709,7.245223,B
5.713835,7.435932,7.526379,B
7.451857,7.121409,7.469466,B
5.745161,8.262463,8.262036,C
7.878196,8.686793,8.889177,D
5.259862,6.531068,6.952793,A
4.208245,7.507200,7.629000,A
5.494784,6.300278,8.015056,A
7.896988,8.528594,7.532656,D
8.280664,8.772994,8.825267,D
3.845537,5.861646,9.529874,A
8.434655,8.136232,7.894822,D
4.920426,6.952858,6.306659,A
8.483642,7.481889,9.836636,D
6.421860,6.891234,7.787899,B
4.965025,10.487651,8.535386,C
4.193437,4.728649,6.198841,A
6.031278,7.791586,6.449598,B
4.080616,7.613159,8.862066,A
8.275093,9.001843,5.966728,B
6.919305,8.259581,7.050556,B
7.443665,8.174635,7.989498,D
7.459712,7.003960,8.787521,C
3.173028,5.356694,8.417027,A
6.378299,7.770765,10.024726,C
8.174183,7.300783,8.167623,D
10.071499,8.170574,7.997255,D
5.297040,7.562404,8.850094,C
6.572157,6.332954,7.163893,B
5.641417,8.303543,8.946253,C
4.541723,9.000644,7.371934,A
8.356395,7.657054,9.022704,D
5.455303,7.991594,8.046700,C
8.115205,9.192943,8.873185,D
8.117454,7.741902,9.374836,D
7.076911,9.572855,10.378793,C
9.848031,6.605201,7.799359,D
5.486417,8.330542,8.333555,C
4.605137,5.897291,6.496384,A
9.647041,6.332091,8.729691,D
5.142610,7.943811,7.272442,A
6.979866,8.498777,10.331937,C
7.383078,8.953305,8.854504,D
